rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
242019,空色traveler,roro,"[""IA""]",,2021-11-29T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,403.0,views,,,403,,,,,https://www.youtube.com/watch?v=m9NUniTir2A,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":369537,""vocadb_url"":""https://vocadb.net/S/369537"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""m9NUniTir2A"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""▷ roro"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":403,""official_youtube_pvs"":[{""video_id"":""m9NUniTir2A"",""views"":403,""author"":""▷ roro"",""url"":""https://youtu.be/m9NUniTir2A""}],""highest_individual_official_pv_views"":403,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""roro""],""voice_synth_vocalists"":[""IA""],""voice_synth_types"":{""IA"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""IA"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":504},{""name"":""roro"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":97011}]}"
242020,ミライのカギ,久澄ちる,"[""初音ミク""]",,2023-10-09T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,403.0,views,,,403,,,,,https://www.youtube.com/watch?v=hBUhDP7t79c,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":552120,""vocadb_url"":""https://vocadb.net/S/552120"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""hBUhDP7t79c"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""久澄ちる"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":403,""official_youtube_pvs"":[{""video_id"":""hBUhDP7t79c"",""views"":403,""author"":""久澄ちる"",""url"":""https://youtu.be/hBUhDP7t79c""}],""highest_individual_official_pv_views"":403,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""久澄ちる""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""久澄ちる"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":109870},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
242021,少年少女、目にモノ見せろ,茶柱,"[""初音ミク""]",,2020-11-07T00:00:00Z,2020,[],"[""und""]",,,,,,,youtube_views,403.0,views,,,403,,,,,https://www.youtube.com/watch?v=Dtl7ycYUO6o,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":533125,""vocadb_url"":""https://vocadb.net/S/533125"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""Dtl7ycYUO6o"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""茶柱"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":403,""official_youtube_pvs"":[{""video_id"":""Dtl7ycYUO6o"",""views"":403,""author"":""茶柱"",""url"":""https://youtu.be/Dtl7ycYUO6o""}],""highest_individual_official_pv_views"":403,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""茶柱""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""茶柱"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":92367}]}"
242022,未空,dai9n,"[""初音ミク""]",,2011-04-07T00:00:00Z,2011,[],"[""und""]",,,,,,,youtube_views,403.0,views,,,403,,,,,https://www.youtube.com/watch?v=LCVFd2ChwJ8,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":730313,""vocadb_url"":""https://vocadb.net/S/730313"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""LCVFd2ChwJ8"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""dai9n"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":403,""official_youtube_pvs"":[{""video_id"":""LCVFd2ChwJ8"",""views"":403,""author"":""dai9n"",""url"":""https://youtu.be/LCVFd2ChwJ8""}],""highest_individual_official_pv_views"":403,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""dai9n""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""dai9n"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":7378}]}"
242023,フィクション,あまま,"[""初音ミク""]",,2024-02-22T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,403.0,views,,,403,,,,,https://www.youtube.com/watch?v=5LCmOJElCBQ,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":613094,""vocadb_url"":""https://vocadb.net/S/613094"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""5LCmOJElCBQ"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""あまま"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":403,""official_youtube_pvs"":[{""video_id"":""5LCmOJElCBQ"",""views"":403,""author"":""あまま"",""url"":""https://youtu.be/5LCmOJElCBQ""}],""highest_individual_official_pv_views"":403,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""あまま""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""あまま"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":111983},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
242024,Crow,みるくかふぇ,"[""v flower""]",,2020-01-09T00:00:00Z,2020,[],"[""und""]",,,,,,,youtube_views,403.0,views,,,403,,,,,https://www.youtube.com/watch?v=iopaCcoctvw,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":267964,""vocadb_url"":""https://vocadb.net/S/267964"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""iopaCcoctvw"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""みるくかふぇ"",""official_youtube_pv_count"":2,""official_youtube_resolved_pv_count"":2,""official_youtube_total_views"":416,""official_youtube_pvs"":[{""video_id"":""iopaCcoctvw"",""views"":403,""author"":""みるくかふぇ"",""url"":""https://youtu.be/iopaCcoctvw""},{""video_id"":""GvQyM6JgpN0"",""views"":13,""author"":""milkcafe - Topic"",""url"":""https://youtu.be/GvQyM6JgpN0""}],""highest_individual_official_pv_views"":403,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""みるくかふぇ""],""voice_synth_vocalists"":[""v flower""],""voice_synth_types"":{""v flower"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""v flower"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":21165},{""name"":""みるくかふぇ"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":34208}]}"
242025,妄言,汐海りん,"[""ゲキヤク""]",,2020-10-24T00:00:00Z,2020,[],"[""und""]",,,,,,,youtube_views,403.0,views,,,403,,,,,https://www.youtube.com/watch?v=tApFNneGMto,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":395366,""vocadb_url"":""https://vocadb.net/S/395366"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""tApFNneGMto"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""汐海りん Shiomi Lin"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":403,""official_youtube_pvs"":[{""video_id"":""tApFNneGMto"",""views"":403,""author"":""汐海りん Shiomi Lin"",""url"":""https://youtu.be/tApFNneGMto""}],""highest_individual_official_pv_views"":403,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""汐海りん""],""voice_synth_vocalists"":[""ゲキヤク""],""voice_synth_types"":{""ゲキヤク"":""utau""},""all_vocadb_artist_credits"":[{""name"":""ゲキヤク"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":57096},{""name"":""汐海りん"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":101192},{""name"":""くるくる数字"",""artist_type"":""CoverArtist"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":14682},{""name"":""喜雨"",""artist_type"":null,""roles"":[""lyricist""],""is_support"":false,""vocadb_artist_id"":null}]}"
242026,僕らの塔,犬渡亮介,"[""結月ゆかり""]",,2017-08-26T00:00:00Z,2017,[],"[""und""]",,,,,,,youtube_views,403.0,views,,,403,,,,,https://www.youtube.com/watch?v=mm3_89DDhe4,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":311151,""vocadb_url"":""https://vocadb.net/S/311151"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":2,""youtube_video_id"":""mm3_89DDhe4"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Ryosuke Inuwatari (感情record)"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":403,""official_youtube_pvs"":[{""video_id"":""mm3_89DDhe4"",""views"":403,""author"":""Ryosuke Inuwatari (感情record)"",""url"":""https://youtu.be/mm3_89DDhe4""}],""highest_individual_official_pv_views"":403,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""犬渡亮介""],""voice_synth_vocalists"":[""結月ゆかり""],""voice_synth_types"":{""結月ゆかり"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""犬渡亮介"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":16287},{""name"":""結月ゆかり"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":623}]}"
242027,想,ドラ息子P,"[""巡音ルカ V4X (Unknown)""]",,2015-09-18T00:00:00Z,2015,[],"[""und""]",,,,,,,youtube_views,403.0,views,,,403,,,,,https://www.youtube.com/watch?v=OX7jsmGvalQ,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":101194,""vocadb_url"":""https://vocadb.net/S/101194"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""OX7jsmGvalQ"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""側面。"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":403,""official_youtube_pvs"":[{""video_id"":""OX7jsmGvalQ"",""views"":403,""author"":""側面。"",""url"":""https://youtu.be/OX7jsmGvalQ""}],""highest_individual_official_pv_views"":403,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ドラ息子P""],""voice_synth_vocalists"":[""巡音ルカ V4X (Unknown)""],""voice_synth_types"":{""巡音ルカ V4X (Unknown)"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""ドラ息子P"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":11548},{""name"":""巡音ルカ V4X (Unknown)"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":18748},{""name"":""ひほり"",""artist_type"":""Illustrator"",""roles"":[""animator"",""illustrator""],""is_support"":false,""vocadb_artist_id"":11550}]}"
242028,無糖日和,おいしい無糖。,"[""初音ミク""]",,2021-06-09T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,403.0,views,,,403,,,,,https://www.youtube.com/watch?v=CE2W9fnSE_M,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":338405,""vocadb_url"":""https://vocadb.net/S/338405"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""CE2W9fnSE_M"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""無糖檸檬"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":403,""official_youtube_pvs"":[{""video_id"":""CE2W9fnSE_M"",""views"":403,""author"":""無糖檸檬"",""url"":""https://youtu.be/CE2W9fnSE_M""}],""highest_individual_official_pv_views"":403,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""おいしい無糖。""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""おいしい無糖。"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":78503},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
