rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
320047,Supernova Rage Clown,Bapho-P,"[""SOLARIA"",""煊宇"",""マクネナナ (English)""]",,2023-10-13T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,68.0,views,,,68,,,,,https://www.youtube.com/watch?v=jyMAZ20UP0s,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":553572,""vocadb_url"":""https://vocadb.net/S/553572"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""jyMAZ20UP0s"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Baphobloody Goat Dream"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":68,""official_youtube_pvs"":[{""video_id"":""jyMAZ20UP0s"",""views"":68,""author"":""Baphobloody Goat Dream"",""url"":""https://youtu.be/jyMAZ20UP0s""}],""highest_individual_official_pv_views"":68,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Bapho-P""],""voice_synth_vocalists"":[""SOLARIA"",""煊宇"",""マクネナナ (English)""],""voice_synth_types"":{""SOLARIA"":""synthesizerv"",""煊宇"":""synthesizerv"",""マクネナナ (English)"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""Bapho-P"",""artist_type"":""Producer"",""roles"":[""illustrator"",""voicemanipulator""],""is_support"":false,""vocadb_artist_id"":128596},{""name"":""SOLARIA"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":76317},{""name"":""煊宇"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":76108},{""name"":""マクネナナ (English)"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":48397}]}"
320048,share,やげんなんこつ,"[""v flower""]",,2021-10-21T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,68.0,views,,,68,,,,,https://www.youtube.com/watch?v=beM924orMrs,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":380898,""vocadb_url"":""https://vocadb.net/S/380898"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""beM924orMrs"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""YAGEN NANKOTSU"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":68,""official_youtube_pvs"":[{""video_id"":""beM924orMrs"",""views"":68,""author"":""YAGEN NANKOTSU"",""url"":""https://youtu.be/beM924orMrs""}],""highest_individual_official_pv_views"":68,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""やげんなんこつ""],""voice_synth_vocalists"":[""v flower""],""voice_synth_types"":{""v flower"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""やげんなんこつ"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":93591},{""name"":""v flower"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":21165},{""name"":""みらの"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":77345}]}"
320049,最終演目,南方初喜,"[""重音テト""]",,2025-06-10T00:00:00Z,2025,[],"[""und""]",,,,,,,youtube_views,68.0,views,,,68,,,,,https://www.youtube.com/watch?v=Lku7zhJ--g8,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":850719,""vocadb_url"":""https://vocadb.net/S/850719"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""Lku7zhJ--g8"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""南方初喜"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":68,""official_youtube_pvs"":[{""video_id"":""Lku7zhJ--g8"",""views"":68,""author"":""南方初喜"",""url"":""https://youtu.be/Lku7zhJ--g8""}],""highest_individual_official_pv_views"":68,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""南方初喜""],""voice_synth_vocalists"":[""重音テト""],""voice_synth_types"":{""重音テト"":""utau""},""all_vocadb_artist_credits"":[{""name"":""南方初喜"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":170226},{""name"":""重音テト"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":116}]}"
320050,なんもない,チヨユウキ,"[""可不""]",,2025-07-11T00:00:00Z,2025,[],"[""und""]",,,,,,,youtube_views,68.0,views,,,68,,,,,https://www.youtube.com/watch?v=-MgxFxsaxJU,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":835835,""vocadb_url"":""https://vocadb.net/S/835835"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""-MgxFxsaxJU"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""チヨユウキ"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":68,""official_youtube_pvs"":[{""video_id"":""-MgxFxsaxJU"",""views"":68,""author"":""チヨユウキ"",""url"":""https://youtu.be/-MgxFxsaxJU""}],""highest_individual_official_pv_views"":68,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""チヨユウキ""],""voice_synth_vocalists"":[""可不""],""voice_synth_types"":{""可不"":""cevio""},""all_vocadb_artist_credits"":[{""name"":""チヨユウキ"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":162361},{""name"":""可不"",""artist_type"":""CeVIO"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":83928}]}"
320051,Aurora,ユレリル,"[""重音テト""]",,2022-02-14T00:00:00Z,2022,[],"[""und""]",,,,,,,youtube_views,68.0,views,,,68,,,,,https://www.youtube.com/watch?v=Xevg3buOsTQ,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":385219,""vocadb_url"":""https://vocadb.net/S/385219"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""Xevg3buOsTQ"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ユレリル yureryl"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":68,""official_youtube_pvs"":[{""video_id"":""Xevg3buOsTQ"",""views"":68,""author"":""ユレリル yureryl"",""url"":""https://youtu.be/Xevg3buOsTQ""}],""highest_individual_official_pv_views"":68,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ユレリル""],""voice_synth_vocalists"":[""重音テト""],""voice_synth_types"":{""重音テト"":""utau""},""all_vocadb_artist_credits"":[{""name"":""ユレリル"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":83648},{""name"":""重音テト"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":116}]}"
320052,うつろい,たてごと♪,"[""結月ゆかり""]",,2017-12-22T00:00:00Z,2017,[],"[""und""]",,,,,,,youtube_views,68.0,views,,,68,,,,,https://www.youtube.com/watch?v=CIW6AWHUA5E,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":178485,""vocadb_url"":""https://vocadb.net/S/178485"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""CIW6AWHUA5E"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""たてごと-カラダに優しいP"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":68,""official_youtube_pvs"":[{""video_id"":""CIW6AWHUA5E"",""views"":68,""author"":""たてごと-カラダに優しいP"",""url"":""https://youtu.be/CIW6AWHUA5E""}],""highest_individual_official_pv_views"":68,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""たてごと♪""],""voice_synth_vocalists"":[""結月ゆかり""],""voice_synth_types"":{""結月ゆかり"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""結月ゆかり"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":623},{""name"":""たてごと♪"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":29568},{""name"":""うかの"",""artist_type"":null,""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":null}]}"
320053,"Bach: St. Matthew Passion, BWV 244, Pt. 1: No. 21, Recitative ""Und ging hin ein wenig"" (Evangelist, Jesus)",Johann Sebastian Bach,"[""Otto Klemperer"",""Philharmonia Orchestra""]",,1962,1962,[],"[""und""]",,,,,,,spotify_popularity,10.0,score_0_100,,,,2.5,4VJbWaDwDWG2nGxqjHPBCM,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-07-22,,"{""classical_filter"":""genre_metadata"",""catalog_sources"":""spotify_600k_historical""}"
320054,"Christmas Oratorio, BWV 248 / Part One - For The First Day Of Christmas: No. 4: ""Bereite dich, Zion""",Johann Sebastian Bach,"[""Christa Ludwig"",""Münchener Bach-Orchester"",""Karl Richter""]",,1965-01-01,1965,[],"[""und""]",,,,,,,spotify_popularity,10.0,score_0_100,,,,2.5,75eKPEHWfawUKxkW7f8aKM,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-07-22,,"{""classical_filter"":""genre_metadata"",""catalog_sources"":""spotify_600k_historical""}"
320055,"Piano Sonata No. 15 in F Major, K. 533/K. 494: I. Allegro",Wolfgang Amadeus Mozart,"[""Glenn Gould""]",,1958,1958,[],"[""und""]",,,,,,,spotify_popularity,10.0,score_0_100,,,,2.5,4u5weIBdWLsa7bveonb6AK,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-07-22,,"{""classical_filter"":""genre_metadata"",""catalog_sources"":""spotify_600k_historical""}"
320056,"9 Variations on ‘Lison dormait’ from ‘Julie’ by N. Dezède in C, K.264: 7. Variation VI",Wolfgang Amadeus Mozart,"[""Danielle Laval""]",Mozart - A Classical Dawn,,,"[""classical""]","[""und""]",,,,,,,spotify_popularity,10.0,score_0_100,,,,2.5,3vFLZOEIM1SxKWPvCCKqvg,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-22,,"{""classical_filter"":""genre_metadata"",""catalog_sources"":""spotify_114k""}"
320057,Ascension,Jonny Southard,[],Ascension,2020-02-14,2020,"[""neo-classical""]","[""und""]",,,,,,,spotify_popularity,10.0,score_0_100,,,,2.5,1ezXydRgVRRgvTtKQ3ODaS,,,https://doi.org/10.5281/zenodo.11453410,2026-07-22,,"{""classical_filter"":""genre_metadata"",""catalog_sources"":""spotify_zenodo_0_9m|spotify_2025_0_9m_features""}"
320058,"Prelude & Fugue No. 5 in D Major, BWV 874: Praeludium",Johann Sebastian Bach,"[""Glenn Gould""]",,1968,1968,[],"[""und""]",,,,,,,spotify_popularity,10.0,score_0_100,,,,2.5,6pZ2YBaFkSOTVL9vEH173J,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-07-22,,"{""classical_filter"":""genre_metadata"",""catalog_sources"":""spotify_600k_historical""}"
320059,"Symphony No. 101 in D Major, Hob. I: 101 ""The Clock"": II. Andante",Franz Joseph Haydn,"[""Fritz Reiner""]",,1964,1964,[],"[""und""]",,,,,,,spotify_popularity,10.0,score_0_100,,,,2.5,0UPz1rrj9Wv1rGuqh2qySn,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-07-22,,"{""classical_filter"":""genre_metadata"",""catalog_sources"":""spotify_600k_historical""}"
320060,Les Boréades - Entrée,Jean-Philippe Rameau,[],Rameau: L'Orchestre de Louis XV,2011-08-01,2011,"[""baroque"",""classical"",""early music"",""french baroque"",""french opera""]","[""und""]",,,,,,,spotify_popularity,10.0,score_0_100,,,,2.5,3pwehJtlOHxOdfebMFSexG,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-07-22,,"{""classical_filter"":""genre_metadata"",""catalog_sources"":""spotify_2025_0_9m_features|spotify_zenodo_0_9m""}"
320061,Watto's Deal and Kids at Play,John Williams,[],Star Wars: La Amenaza Fantasma (Banda Sonora Original),1999-05-04,1999,"[""orchestral soundtrack"",""soundtrack""]","[""und""]",,,,Star Wars: La Amenaza Fantasma (Banda Sonora Original),,,spotify_popularity,10.0,score_0_100,,,,2.5,07xzi7uSEOgdmeHfxFFYFK,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-07-22,,"{""classical_filter"":""genre_metadata"",""catalog_sources"":""spotify_2025_0_9m_features|spotify_zenodo_0_9m"",""merged_sources"":[""https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features"",""https://doi.org/10.5281/zenodo.11453410""]}"
320062,"Symphony No. 3 in E-Flat Major, Op. 97 ""Rhenish"": I. Lebhaft",Robert Schumann,"[""Leonard Bernstein"",""New York Philharmonic""]",,1961,1948,[],"[""und""]",,,,,,,spotify_popularity,10.0,score_0_100,,,,2.5,5YKojxszJ0vKwpPSanXSfl,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-07-22,,"{""classical_filter"":""genre_metadata"",""catalog_sources"":""spotify_600k_historical""}"
320063,"Goldberg Variations, BWV 988: Variation 28 a 2 Clav. - 1955 Version",Johann Sebastian Bach,"[""Glenn Gould""]",,1956,1956,[],"[""und""]",,,,,,,spotify_popularity,10.0,score_0_100,,,,2.5,4TI87x2ASmkIrDQSsmwA0t,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-07-22,,"{""classical_filter"":""genre_metadata"",""catalog_sources"":""spotify_600k_historical""}"
320064,"Goldberg Variations, BWV 988: Variation 29 a 1 ovvero 2 Clav. - 1955 Version",Johann Sebastian Bach,"[""Glenn Gould""]",,1956,1956,[],"[""und""]",,,,,,,spotify_popularity,10.0,score_0_100,,,,2.5,5ngwOSaiF8mph2OmuzfLme,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-07-22,,"{""classical_filter"":""genre_metadata"",""catalog_sources"":""spotify_600k_historical""}"
320065,Mahler: Das Lied von der Erde: II. Der Einsame im Herbst,Gustav Mahler,[],Mahler: Das Lied von der Erde,1967-01-01,1967,"[""classical"",""post-romantic era""]","[""und""]",,,,,,,spotify_popularity,10.0,score_0_100,,,,2.5,7p7LTwG0CvTYBuWYp7gzzN,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-07-22,,"{""classical_filter"":""genre_metadata"",""catalog_sources"":""spotify_zenodo_0_9m|spotify_2025_0_9m_features""}"
320066,"Symphony No.4 In F Minor, Op.36, TH.27: 3. Scherzo. Pizzicato ostinato - Allegro",Pyotr Ilyich Tchaikovsky,"[""Leningrad Philharmonic Orchestra"",""Evgeny Mravinsky""]",,1961-01-01,1961,[],"[""und""]",,,,,,,spotify_popularity,10.0,score_0_100,,,,2.5,2WCykzkZ90SkqranzKt4ip,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-07-22,,"{""classical_filter"":""genre_metadata"",""catalog_sources"":""spotify_600k_historical""}"
320067,"Plappermäulchen (Chatterboxes) - polka schnell, Op.245",Josef Strauss,"[""Wiener Philharmoniker"",""Seiji Ozawa""]",,2002-01-01,2002,[],"[""und""]",,,,,,,spotify_popularity,10.0,score_0_100,,,,2.5,3Ea7GfTslBbhmwe2iyWGxE,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-07-22,,"{""classical_filter"":""genre_metadata"",""catalog_sources"":""spotify_600k_historical""}"
