rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
230001,l・l・l・l,ローカスト,"[""初音ミク""]",,2021-06-24T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,531.0,views,,,531,,,,,https://www.youtube.com/watch?v=AZeJ6ogaU08,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":340997,""vocadb_url"":""https://vocadb.net/S/340997"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":9,""youtube_video_id"":""AZeJ6ogaU08"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ローカスト"",""official_youtube_pv_count"":2,""official_youtube_resolved_pv_count"":2,""official_youtube_total_views"":617,""official_youtube_pvs"":[{""video_id"":""AZeJ6ogaU08"",""views"":531,""author"":""ローカスト"",""url"":""https://youtu.be/AZeJ6ogaU08""},{""video_id"":""KgKGgNXTmrc"",""views"":86,""author"":""Locust - Topic"",""url"":""https://youtu.be/KgKGgNXTmrc""}],""highest_individual_official_pv_views"":531,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ローカスト""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""ローカスト"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":80862},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
238060,正義掲げ進む先に,Mishi,"[""可不""]",,2022-07-22T00:00:00Z,2022,[],"[""und""]",,,,,,,youtube_views,441.0,views,,,441,,,,,https://www.youtube.com/watch?v=mWGd7IcDLts,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":425147,""vocadb_url"":""https://vocadb.net/S/425147"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":2,""youtube_video_id"":""mWGd7IcDLts"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Mishi （ミシ）"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":441,""official_youtube_pvs"":[{""video_id"":""mWGd7IcDLts"",""views"":441,""author"":""Mishi （ミシ）"",""url"":""https://youtu.be/mWGd7IcDLts""}],""highest_individual_official_pv_views"":441,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Mishi""],""voice_synth_vocalists"":[""可不""],""voice_synth_types"":{""可不"":""cevio""},""all_vocadb_artist_credits"":[{""name"":""Mishi"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":86955},{""name"":""可不"",""artist_type"":""CeVIO"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":83928},{""name"":""高宮憂"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":85791}]}"
238061,春風になれたら,シカクドット,"[""初音ミク"",""鶏＠クックルP""]",,2018-04-10T00:00:00Z,2018,[],"[""und""]",,,,,,,youtube_views,441.0,views,,,441,,,,,https://www.youtube.com/watch?v=oF69SvnmggM,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":190039,""vocadb_url"":""https://vocadb.net/S/190039"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":2,""youtube_video_id"":""oF69SvnmggM"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Shikaku Dot Channel"",""official_youtube_pv_count"":2,""official_youtube_resolved_pv_count"":2,""official_youtube_total_views"":455,""official_youtube_pvs"":[{""video_id"":""oF69SvnmggM"",""views"":441,""author"":""Shikaku Dot Channel"",""url"":""https://youtu.be/oF69SvnmggM""},{""video_id"":""itNoj1Upwo4"",""views"":14,""author"":""Shikaku Dot - Topic"",""url"":""https://youtu.be/itNoj1Upwo4""}],""highest_individual_official_pv_views"":441,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""シカクドット"",""鶏＠クックルP""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""シカクドット"",""artist_type"":""Producer"",""roles"":[""arranger"",""composer"",""illustrator"",""lyricist""],""is_support"":false,""vocadb_artist_id"":4744},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""鶏＠クックルP"",""artist_type"":""Producer"",""roles"":[""instrumentalist""],""is_support"":false,""vocadb_artist_id"":63567}]}"
238062,サマタゲヤー,Gu-Gu-,"[""鏡音リン"",""鏡音レン""]",,2022-10-07T00:00:00Z,2022,[],"[""und""]",,,,,,,youtube_views,441.0,views,,,441,,,,,https://www.youtube.com/watch?v=jDpYcIfoqq4,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":447438,""vocadb_url"":""https://vocadb.net/S/447438"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":2,""youtube_video_id"":""jDpYcIfoqq4"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Gu-Gu-"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":441,""official_youtube_pvs"":[{""video_id"":""jDpYcIfoqq4"",""views"":441,""author"":""Gu-Gu-"",""url"":""https://youtu.be/jDpYcIfoqq4""}],""highest_individual_official_pv_views"":441,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Gu-Gu-""],""voice_synth_vocalists"":[""鏡音リン"",""鏡音レン""],""voice_synth_types"":{""鏡音リン"":""vocaloid"",""鏡音レン"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""Gu-Gu-"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":103683},{""name"":""鏡音リン"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":14},{""name"":""鏡音レン"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":15},{""name"":""みかんすけ"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":81752}]}"
238063,夢に向かって,神戸遊人,"[""VY1V4 (Unknown)"",""Kaori""]",,2020-10-30T00:00:00Z,2020,[],"[""und""]",,,,,,,youtube_views,441.0,views,,,441,,,,,https://www.youtube.com/watch?v=j0ZiAbgoOdo,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":470146,""vocadb_url"":""https://vocadb.net/S/470146"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""j0ZiAbgoOdo"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""山口えい子"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":441,""official_youtube_pvs"":[{""video_id"":""j0ZiAbgoOdo"",""views"":441,""author"":""山口えい子"",""url"":""https://youtu.be/j0ZiAbgoOdo""}],""highest_individual_official_pv_views"":441,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""神戸遊人""],""voice_synth_vocalists"":[""VY1V4 (Unknown)"",""Kaori""],""voice_synth_types"":{""VY1V4 (Unknown)"":""vocaloid"",""Kaori"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""VY1V4 (Unknown)"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":28163},{""name"":""Kaori"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":true,""vocadb_artist_id"":67103},{""name"":""神戸遊人"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":84406}]}"
238064,Summer days,ビックル,"[""鏡音リン"",""鏡音レン""]",,2024-06-09T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,441.0,views,,,441,,,,,https://www.youtube.com/watch?v=HZvN2fsL4IA,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":647266,""vocadb_url"":""https://vocadb.net/S/647266"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""HZvN2fsL4IA"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ビックル"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":441,""official_youtube_pvs"":[{""video_id"":""HZvN2fsL4IA"",""views"":441,""author"":""ビックル"",""url"":""https://youtu.be/HZvN2fsL4IA""}],""highest_individual_official_pv_views"":441,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ビックル""],""voice_synth_vocalists"":[""鏡音リン"",""鏡音レン""],""voice_synth_types"":{""鏡音リン"":""vocaloid"",""鏡音レン"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""ビックル"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":66618},{""name"":""鏡音リン"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":14},{""name"":""Twins Lamp"",""artist_type"":""Animator"",""roles"":[""animator"",""illustrator""],""is_support"":false,""vocadb_artist_id"":112102},{""name"":""鏡音レン"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":true,""vocadb_artist_id"":15}]}"
238065,果てのない空,Sad Juno,"[""V3 GUMI (Whisper)""]",,2012-12-09T00:00:00Z,2012,[],"[""und""]",,,,,,,youtube_views,441.0,views,,,441,,,,,https://www.youtube.com/watch?v=DQgX8CdbYEk,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":89089,""vocadb_url"":""https://vocadb.net/S/89089"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""DQgX8CdbYEk"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""SadJuno"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":441,""official_youtube_pvs"":[{""video_id"":""DQgX8CdbYEk"",""views"":441,""author"":""SadJuno"",""url"":""https://youtu.be/DQgX8CdbYEk""}],""highest_individual_official_pv_views"":441,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Sad Juno""],""voice_synth_vocalists"":[""V3 GUMI (Whisper)""],""voice_synth_types"":{""V3 GUMI (Whisper)"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""V3 GUMI (Whisper)"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":269},{""name"":""Sad Juno"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":35876},{""name"":""やなァ"",""artist_type"":null,""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":null}]}"
238066,monochrome,Navi_Sound,"[""闇音レンリ""]",,2022-06-25T00:00:00Z,2022,[],"[""und""]",,,,,,,youtube_views,441.0,views,,,441,,,,,https://www.youtube.com/watch?v=MNDaQKcEAd0,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":827910,""vocadb_url"":""https://vocadb.net/S/827910"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""MNDaQKcEAd0"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""navi_sound"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":441,""official_youtube_pvs"":[{""video_id"":""MNDaQKcEAd0"",""views"":441,""author"":""navi_sound"",""url"":""https://youtu.be/MNDaQKcEAd0""}],""highest_individual_official_pv_views"":441,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Navi_Sound""],""voice_synth_vocalists"":[""闇音レンリ""],""voice_synth_types"":{""闇音レンリ"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""Navi_Sound"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":103355},{""name"":""闇音レンリ"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":69286}]}"
238067,FREEDOM,自動式,"[""v flower""]",,2021-04-15T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,441.0,views,,,441,,,,,https://www.youtube.com/watch?v=hj0zYAjmzn0,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":482545,""vocadb_url"":""https://vocadb.net/S/482545"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""hj0zYAjmzn0"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Automatic - Topic"",""official_youtube_pv_count"":2,""official_youtube_resolved_pv_count"":2,""official_youtube_total_views"":750,""official_youtube_pvs"":[{""video_id"":""hj0zYAjmzn0"",""views"":441,""author"":""Automatic - Topic"",""url"":""https://youtu.be/hj0zYAjmzn0""},{""video_id"":""Yy8SAQ_nvjI"",""views"":309,""author"":""bunnys"",""url"":""https://youtu.be/Yy8SAQ_nvjI""}],""highest_individual_official_pv_views"":441,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""自動式""],""voice_synth_vocalists"":[""v flower""],""voice_synth_types"":{""v flower"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""v flower"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":21165},{""name"":""自動式"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":117350}]}"
238068,アマリリス,こばこ,"[""初音ミク""]",,2022-02-09T00:00:00Z,2022,[],"[""und""]",,,,,,,youtube_views,441.0,views,,,441,,,,,https://www.youtube.com/watch?v=4J902D24Pks,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":385452,""vocadb_url"":""https://vocadb.net/S/385452"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""4J902D24Pks"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""こばこ"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":441,""official_youtube_pvs"":[{""video_id"":""4J902D24Pks"",""views"":441,""author"":""こばこ"",""url"":""https://youtu.be/4J902D24Pks""}],""highest_individual_official_pv_views"":441,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""こばこ""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""こばこ"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":86926},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
238069,かっくんかっくん,Nice 積雪.P,"[""初音ミク""]",,2013-10-17T00:00:00Z,2013,[],"[""und""]",,,,,,,youtube_views,441.0,views,,,441,,,,,https://www.youtube.com/watch?v=97ASaE3rq2Y,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":44956,""vocadb_url"":""https://vocadb.net/S/44956"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":11,""youtube_video_id"":""97ASaE3rq2Y"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""NiceSekisetuP1"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":441,""official_youtube_pvs"":[{""video_id"":""97ASaE3rq2Y"",""views"":441,""author"":""NiceSekisetuP1"",""url"":""https://youtu.be/97ASaE3rq2Y""}],""highest_individual_official_pv_views"":441,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Nice 積雪.P""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""Nice 積雪.P"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1902},{""name"":""豆柴"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":1903}]}"
238070,シナモンルーム,クロワッサンシカゴ,"[""初音ミク""]",,2014-07-26T00:00:00Z,2014,[],"[""und""]",,,,,,,youtube_views,441.0,views,,,441,,,,,https://www.youtube.com/watch?v=L9oWfOWbQZ8,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":128605,""vocadb_url"":""https://vocadb.net/S/128605"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":11,""youtube_video_id"":""L9oWfOWbQZ8"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""クロワッサンシカゴ"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":441,""official_youtube_pvs"":[{""video_id"":""L9oWfOWbQZ8"",""views"":441,""author"":""クロワッサンシカゴ"",""url"":""https://youtu.be/L9oWfOWbQZ8""}],""highest_individual_official_pv_views"":441,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""クロワッサンシカゴ""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""クロワッサンシカゴ"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":22893},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""白熱灯"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":3112}]}"
238071,マザーファザー,Yono,"[""初音ミク Append (Vivid)""]",,2011-10-11T00:00:00Z,2011,[],"[""und""]",,,,,,,youtube_views,441.0,views,,,441,,,,,https://www.youtube.com/watch?v=Zg0c0Z5XtTI,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":29131,""vocadb_url"":""https://vocadb.net/S/29131"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":9,""youtube_video_id"":""Zg0c0Z5XtTI"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Yono Official"",""official_youtube_pv_count"":2,""official_youtube_resolved_pv_count"":2,""official_youtube_total_views"":516,""official_youtube_pvs"":[{""video_id"":""Zg0c0Z5XtTI"",""views"":441,""author"":""Yono Official"",""url"":""https://youtu.be/Zg0c0Z5XtTI""},{""video_id"":""xXZEkPPERGw"",""views"":75,""author"":""Yono - Topic"",""url"":""https://youtu.be/xXZEkPPERGw""}],""highest_individual_official_pv_views"":441,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Yono""],""voice_synth_vocalists"":[""初音ミク Append (Vivid)""],""voice_synth_types"":{""初音ミク Append (Vivid)"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""Yono"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1141},{""name"":""初音ミク Append (Vivid)"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":80}]}"
238072,firststar,Tawi,"[""初音ミク""]",,2021-06-03T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,441.0,views,,,441,,,,,https://www.youtube.com/watch?v=QlZk0Sa_w3s,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":337408,""vocadb_url"":""https://vocadb.net/S/337408"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":2,""youtube_video_id"":""QlZk0Sa_w3s"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""tawi@タウイ"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":441,""official_youtube_pvs"":[{""video_id"":""QlZk0Sa_w3s"",""views"":441,""author"":""tawi@タウイ"",""url"":""https://youtu.be/QlZk0Sa_w3s""}],""highest_individual_official_pv_views"":441,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Tawi""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""Tawi"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":91369}]}"
238073,In endless samsara,takaokatoshiya,"[""巡音ルカ""]",,2011-03-22T00:00:00Z,2011,[],"[""und""]",,,,,,,youtube_views,441.0,views,,,441,,,,,https://www.youtube.com/watch?v=khe-fkPtl7g,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":924966,""vocadb_url"":""https://vocadb.net/S/924966"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""khe-fkPtl7g"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""takaokatoshiya"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":441,""official_youtube_pvs"":[{""video_id"":""khe-fkPtl7g"",""views"":441,""author"":""takaokatoshiya"",""url"":""https://youtu.be/khe-fkPtl7g""}],""highest_individual_official_pv_views"":441,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""takaokatoshiya""],""voice_synth_vocalists"":[""巡音ルカ""],""voice_synth_types"":{""巡音ルカ"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""takaokatoshiya"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":4749},{""name"":""巡音ルカ"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":2}]}"
238074,Funny Cat Eat The Burger,Akihito-P,"[""CYBER SONGMAN""]",,2021-01-11T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,441.0,views,,,441,,,,,https://www.youtube.com/watch?v=gxXErPfyB5o,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":311515,""vocadb_url"":""https://vocadb.net/S/311515"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""gxXErPfyB5o"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Akihito-P"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":441,""official_youtube_pvs"":[{""video_id"":""gxXErPfyB5o"",""views"":441,""author"":""Akihito-P"",""url"":""https://youtu.be/gxXErPfyB5o""}],""highest_individual_official_pv_views"":441,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Akihito-P""],""voice_synth_vocalists"":[""CYBER SONGMAN""],""voice_synth_types"":{""CYBER SONGMAN"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""Akihito-P"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":83222},{""name"":""CYBER SONGMAN"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":53367}]}"
